State,City,Population,Unemployment Count
 Kentucky,Wingo,790.0,264.0
 Kentucky,Windy Hills,2348.0,820.0
 Kentucky,Worthington,1320.0,567.0
 Kentucky,Winchester,18388.0,5933.0
 Kentucky,Willisburg,360.0,137.0
 Kentucky,Williamstown,3927.0,1317.0
 Kentucky,Williamsburg,5250.0,2324.0
 Kentucky,Blaine,69.0,37.0
 Kentucky,Blackey,233.0,93.0
 Kentucky,Big Clifty,340.0,128.0
 Kentucky,Betsy Layne,782.0,160.0
 Kentucky,Wilmore,6057.0,2166.0
 Kentucky,Worthington Hills,1597.0,252.0
 Kentucky,Worthville,227.0,94.0
 Kentucky,Crab Orchard,1002.0,438.0
 Kentucky,Bromley,790.0,232.0
 Kentucky,Broeck Pointe,299.0,69.0
 Kentucky,Brodhead,1324.0,600.0
 Kentucky,Briarwood,608.0,153.0
 Kentucky,Bremen,137.0,64.0
 Kentucky,Brandenburg,2855.0,934.0
 Kentucky,Bradfordsville,317.0,110.0
 Kentucky,Bowling Green,61617.0,18619.0
 Kentucky,Boston,426.0,132.0
 Kentucky,Booneville,82.0,45.0
 Kentucky,Bonnieville,249.0,81.0
 Kentucky,Blue Ridge Manor,827.0,184.0
 Kentucky,Bloomfield,965.0,251.0
 Kentucky,Blandville,56.0,18.0
 Kentucky,Crescent Springs,3976.0,617.0
 Kentucky,Crestview,378.0,66.0
 Kentucky,Liberty,1862.0,908.0
 Kentucky,Brooksville,536.0,202.0
 Kentucky,Berry,280.0,89.0
 Kentucky,Pewee Valley,1615.0,522.0
 Kentucky,Perryville,1037.0,423.0
 Kentucky,Meadowview Estates,340.0,138.0
 Kentucky,Melbourne,408.0,144.0
 Kentucky,Mentor,224.0,71.0
 Kentucky,Middlesborough,9934.0,4719.0
 Kentucky,Middletown,7788.0,2342.0
 Kentucky,Midway,1733.0,436.0
 Kentucky,Millersburg,911.0,312.0
 Kentucky,Meadow Vale,721.0,210.0
 Kentucky,Millstone,33.0,9.0
 Kentucky,Mockingbird Valley,149.0,56.0
 Kentucky,Monterey,84.0,33.0
 Kentucky,Monticello,6141.0,2542.0
 Kentucky,Moorland,392.0,89.0
 Kentucky,Morehead,6938.0,3673.0
 Kentucky,Morganfield,3572.0,1425.0
 Kentucky,Morgantown,2681.0,1319.0
 Kentucky,Milton,728.0,259.0
 Kentucky,Meadowbrook Farm,99.0,22.0
 Kentucky,Maytown,321.0,138.0
 Kentucky,Maysville,8924.0,3434.0
 Kentucky,Coxton,218.0,92.0
 Kentucky,Covington,40845.0,11545.0
 Kentucky,Corydon,783.0,230.0
 Kentucky,Corinth,231.0,124.0
 Kentucky,Corbin,6923.0,2692.0
 Kentucky,Concord,16.0,9.0
 Kentucky,Combs,266.0,79.0
 Kentucky,Columbus,156.0,57.0
 Kentucky,Columbia,4561.0,2468.0
 Kentucky,Creekside,308.0,95.0
 Kentucky,Cold Spring,6111.0,1756.0
 Kentucky,Coldiron,137.0,77.0
 Kentucky,Coal Run Village,1761.0,553.0
 Kentucky,Cloverport,1110.0,505.0
 Kentucky,Clinton,1293.0,659.0
 Kentucky,Cleaton,98.0,35.0
 Kentucky,Mays Lick,157.0,61.0
 Kentucky,Mortons Gap,1049.0,477.0
 Kentucky,Petersburg,462.0,144.0
 Kentucky,Mount Olivet,397.0,149.0
 Kentucky,Mount Vernon,2814.0,1176.0
 Kentucky,Olive Hill,1863.0,759.0
 Kentucky,Oneida,203.0,51.0
 Kentucky,Onton,28.0,1.0
 Kentucky,Orchard Grass Hills,1836.0,321.0
 Kentucky,Owensboro,58350.0,18230.0
 Kentucky,Owenton,1688.0,624.0
 Kentucky,Owingsville,1776.0,630.0
 Kentucky,Old Brownsboro Place,393.0,105.0
 Kentucky,Paducah,25001.0,9236.0
 Kentucky,Paris,9831.0,3078.0
 Kentucky,Park City,475.0,154.0
 Kentucky,Park Hills,2990.0,703.0
 Kentucky,Parkway Village,662.0,166.0
 Kentucky,Pathfork,510.0,296.0
 Kentucky,Payne Gap,347.0,169.0
 Kentucky,Pembroke,852.0,286.0
 Kentucky,Paintsville,4251.0,1963.0
 Kentucky,Oakland,204.0,63.0
 Kentucky,Oak Grove,7496.0,1372.0
 Kentucky,Oakbrook,8749.0,2006.0
 Kentucky,Mount Washington,13736.0,3405.0
 Kentucky,Muldraugh,1063.0,442.0
 Kentucky,Munfordville,1723.0,813.0
 Kentucky,Murray,18515.0,7030.0
 Kentucky,Murray Hill,556.0,278.0
 Kentucky,Nebo,191.0,73.0
 Kentucky,New Castle,1071.0,413.0
 Kentucky,New Haven,669.0,206.0
 Kentucky,New Hope,207.0,81.0
 Kentucky,Newport,15428.0,5449.0
 Kentucky,Nicholasville,28843.0,7306.0
 Kentucky,Norbourne Estates,409.0,87.0
 Kentucky,North Corbin,1735.0,722.0
 Kentucky,Northfield,1008.0,349.0
 Kentucky,North Middletown,921.0,284.0
 Kentucky,Nortonville,1120.0,451.0
 Kentucky,Norwood,340.0,76.0
 Kentucky,Mount Sterling,7078.0,2427.0
 Kentucky,Berea,14454.0,4633.0
 Kentucky,Wurtland,1073.0,580.0
 Kentucky,Benham,529.0,282.0
 Kentucky,Hazard,5415.0,2447.0
 Kentucky,Hazel,505.0,140.0
 Kentucky,Hazel Green,233.0,139.0
 Kentucky,Hebron,6102.0,847.0
 Kentucky,Hebron Estates,1167.0,360.0
 Kentucky,Henderson,28889.0,9712.0
 Kentucky,Hendron,4760.0,1516.0
 Kentucky,Heritage Creek,1026.0,309.0
 Kentucky,Hickman,2385.0,1162.0
 Kentucky,Hickory,140.0,85.0
 Kentucky,Hickory Hill,138.0,44.0
 Kentucky,High Bridge,246.0,29.0
 Kentucky,Highland Heights,7152.0,2075.0
 Kentucky,Hills and Dales,167.0,43.0
 Kentucky,Hillview,7904.0,1907.0
 Kentucky,Hindman,786.0,291.0
 Kentucky,Hiseville,167.0,71.0
 Kentucky,Hodgenville,3226.0,1319.0
 Kentucky,Hollow Creek,933.0,256.0
 Kentucky,Hawesville,1033.0,269.0
 Kentucky,Hollyvilla,424.0,135.0
 Kentucky,Hartford,2709.0,1055.0
 Kentucky,Harlan,1607.0,648.0
 Kentucky,Glenview,460.0,184.0
 Kentucky,Glenview Hills,392.0,99.0
 Kentucky,Glenview Manor,175.0,62.0
 Kentucky,Goose Creek,301.0,77.0
 Kentucky,Goshen,1054.0,199.0
 Kentucky,Gracey,11.0,0.0
 Kentucky,Grand Rivers,360.0,168.0
 Kentucky,Gratz,64.0,18.0
 Kentucky,Benton,4379.0,1919.0
 Kentucky,Grayson,4097.0,1488.0
 Kentucky,Greensburg,2298.0,1066.0
 Kentucky,Green Spring,659.0,191.0
 Kentucky,Greenup,1180.0,550.0
 Kentucky,Greenville,4416.0,1732.0
 Kentucky,Guthrie,1682.0,590.0
 Kentucky,Hanson,826.0,365.0
 Kentucky,Hardin,625.0,204.0
 Kentucky,Hardinsburg,2225.0,782.0
 Kentucky,Hardyville,391.0,135.0
 Kentucky,Harrodsburg,8380.0,2662.0
 Kentucky,Glencoe,471.0,108.0
 Kentucky,Hopkinsville,32483.0,10880.0
 Kentucky,Houston Acres,475.0,129.0
 Kentucky,McKinney,344.0,37.0
 Kentucky,McKee,958.0,460.0
 Kentucky,McHenry,418.0,161.0
 Kentucky,Maceo,382.0,75.0
 Kentucky,McDowell,824.0,493.0
 Kentucky,McCarr,131.0,62.0
 Kentucky,Lynnview,1055.0,303.0
 Kentucky,Lyndon,11244.0,2481.0
 Kentucky,Lynch,649.0,329.0
 Kentucky,Ludlow,4547.0,1143.0
 Kentucky,Loyall,605.0,317.0
 Kentucky,Lowes,115.0,40.0
 Kentucky,Lovelaceville,141.0,29.0
 Kentucky,Louisville/Jefferson County metro government (balance),608732.0,168505.0
 Kentucky,Louisa,2961.0,1213.0
 Kentucky,Loretto,734.0,218.0
 Kentucky,London,8090.0,2744.0
 Kentucky,Livingston,121.0,57.0
 Kentucky,Livermore,1435.0,570.0
 Kentucky,Mackville,246.0,55.0
 Kentucky,Horse Cave,2238.0,827.0
 Kentucky,McRoberts,847.0,452.0
 Kentucky,Magnolia,392.0,108.0
 Kentucky,Hunters Hollow,367.0,132.0
 Kentucky,Hurstbourne,4302.0,1603.0
 Kentucky,Hurstbourne Acres,1799.0,364.0
 Kentucky,Hustonville,602.0,197.0
 Kentucky,Hyden,429.0,281.0
 Kentucky,Independence,26062.0,5022.0
 Kentucky,Indian Hills,2930.0,1002.0
 Kentucky,Inez,657.0,414.0
 Kentucky,Mayking,231.0,75.0
 Kentucky,Mayfield,10101.0,3456.0
 Kentucky,Massac,3938.0,1136.0
 Kentucky,Masonville,1075.0,239.0
 Kentucky,Maryhill Estates,164.0,45.0
 Kentucky,Martin,713.0,351.0
 Kentucky,Marrowbone,52.0,7.0
 Kentucky,Marion,3004.0,1253.0
 Kentucky,Manor Creek,304.0,61.0
 Kentucky,Manitou,114.0,70.0
 Kentucky,Manchester,1489.0,738.0
 Kentucky,Madisonville,19687.0,6635.0
 Kentucky,Glasgow,14224.0,5641.0
 Kentucky,Graymoor-Devondale,2922.0,997.0
 Kentucky,Ghent,399.0,87.0
 Kentucky,Augusta,1102.0,421.0
 Kentucky,Gilbertsville,187.0,69.0
 Kentucky,Auxier,472.0,170.0
 Kentucky,Bancroft,451.0,142.0
 Kentucky,Bandana,147.0,75.0
 Kentucky,Barbourmeade,1372.0,393.0
 Kentucky,Barbourville,3172.0,1425.0
 Kentucky,Bardstown,12930.0,3685.0
 Kentucky,Bardwell,760.0,326.0
 Kentucky,Barlow,675.0,260.0
 Kentucky,Audubon Park,1445.0,333.0
 Kentucky,Beattyville,1501.0,705.0
 Kentucky,Bedford,747.0,199.0
 Kentucky,Beech Grove,477.0,153.0
 Kentucky,Beechmont,897.0,381.0
 Kentucky,Beechwood Village,1302.0,285.0
 Kentucky,Belfry,219.0,73.0
 Kentucky,Bellefonte,883.0,271.0
 Kentucky,Bellemeade,807.0,290.0
 Kentucky,Belleview,530.0,206.0
 Kentucky,Bellevue,5921.0,1392.0
 Kentucky,Bellewood,335.0,77.0
 Kentucky,Beaver Dam,3557.0,1369.0
 Kentucky,Auburn,1491.0,448.0
 Kentucky,Crayne,144.0,32.0
 Kentucky,Artemus,583.0,384.0
 Kentucky,Arlington,380.0,170.0
 Kentucky,Anthoston,140.0,40.0
 Kentucky,Annville,694.0,324.0
 Kentucky,Anchorage,2172.0,537.0
 Kentucky,Allensville,137.0,36.0
 Kentucky,Allen,211.0,101.0
 Kentucky,Alexandria,8735.0,1834.0
 Kentucky,Albany,1874.0,957.0
 Kentucky,Ages,289.0,140.0
 Kentucky,Adairville,1048.0,392.0
 Kentucky,Arjay,557.0,183.0
 Kentucky,Franklin,8643.0,3012.0
 Kentucky,Germantown,149.0,63.0
 Kentucky,Breckinridge Center,2479.0,1213.0
 Kentucky,Georgetown,30968.0,6632.0
 Kentucky,Garrison,549.0,204.0
 Kentucky,Gamaliel,406.0,123.0
 Kentucky,Ashland,21391.0,7663.0
 Kentucky,Fulton,2592.0,829.0
 Kentucky,Frenchburg,517.0,211.0
 Kentucky,Freeburn,380.0,74.0
 Kentucky,Fredonia,494.0,191.0
 Louisiana,Maurice village,1498.0,522.0
 Louisiana,Melville,1383.0,583.0
 Louisiana,Meraux,6397.0,1838.0
 Louisiana,Mermentau village,696.0,200.0
 Louisiana,Morse village,890.0,267.0
 Louisiana,Mer Rouge village,602.0,225.0
 Louisiana,Merrydale,9008.0,2354.0
 Louisiana,Merryville,1069.0,549.0
 Louisiana,Metairie,142715.0,39115.0
 Louisiana,Milton,2854.0,555.0
 Louisiana,Morganza village,932.0,289.0
 Louisiana,Minden,12887.0,4535.0
 Louisiana,Minorca,1942.0,852.0
 Louisiana,Montegut,1560.0,619.0
 Louisiana,Monterey,693.0,155.0
 Louisiana,Montgomery,631.0,254.0
 Louisiana,Monticello,5260.0,1413.0
 Louisiana,Montpelier village,299.0,91.0
 Louisiana,Mathews,2387.0,523.0
 Louisiana,Midway,1458.0,344.0
 Louisiana,Monroe,49529.0,15766.0
 Louisiana,Marrero,31738.0,10376.0
 Louisiana,Moss Bluff,12595.0,3487.0
 Louisiana,Mansfield,4995.0,1895.0
 Louisiana,Mangham,711.0,230.0
 Louisiana,Mandeville,12187.0,3535.0
 Louisiana,Mamou,3209.0,1270.0
 Louisiana,Madisonville,756.0,195.0
 Louisiana,McNary village,181.0,73.0
 Louisiana,Lydia,611.0,242.0
 Louisiana,Lutcher,3415.0,1402.0
 Louisiana,Mansura,1702.0,623.0
 Louisiana,Montz,2033.0,444.0
 Louisiana,Lucky village,281.0,126.0
 Louisiana,Loreauville village,722.0,213.0
 Louisiana,Longville,663.0,133.0
 Louisiana,Longstreet village,99.0,45.0
 Louisiana,Logansport,1937.0,598.0
 Louisiana,Lockport Heights,1386.0,475.0
 Louisiana,Lockport,2556.0,685.0
 Louisiana,Livonia,1619.0,388.0
 Louisiana,Luling,12825.0,3260.0
 Louisiana,Martin village,595.0,210.0
 Louisiana,Many,2810.0,1024.0
 Louisiana,Marion,823.0,387.0
 Louisiana,Mound village,14.0,4.0
 Louisiana,Mount Lebanon,45.0,23.0
 Louisiana,Napoleonville village,653.0,291.0
 Louisiana,Natalbany,2587.0,607.0
 Louisiana,Natchez village,486.0,185.0
 Louisiana,Natchitoches,18460.0,6868.0
 Louisiana,Newellton,1331.0,460.0
 Louisiana,New Iberia,30782.0,8822.0
 Louisiana,Maringouin,871.0,277.0
 Louisiana,New Llano,2443.0,683.0
 Louisiana,New Roads,4754.0,1883.0
 Louisiana,Noble village,280.0,99.0
 Louisiana,Norco,2994.0,875.0
 Louisiana,North Hodge village,507.0,168.0
 Louisiana,North Vacherie,2462.0,716.0
 Louisiana,Mooringsport,740.0,307.0
 Louisiana,Moonshine,130.0,40.0
 Louisiana,Marksville,5594.0,2156.0
 Louisiana,New Orleans,376738.0,116324.0
 Louisiana,New Sarpy,1453.0,394.0
 Louisiana,Varnado village,355.0,145.0
 Louisiana,Waggaman,9334.0,3017.0
 Louisiana,Spokane,266.0,126.0
 Louisiana,Spearsville village,122.0,59.0
 Louisiana,South Vacherie,3577.0,1150.0
 Louisiana,South Mansfield village,371.0,134.0
 Louisiana,Sorrento,1457.0,434.0
 Louisiana,Sorrel,620.0,273.0
 Louisiana,Slidell,27567.0,7891.0
 Louisiana,Slaughter,1297.0,378.0
 Louisiana,Siracusaville,463.0,112.0
 Louisiana,Singer,632.0,186.0
 Louisiana,Simsboro village,1239.0,392.0
 Louisiana,Simpson village,706.0,178.0
 Louisiana,Simmesport,2003.0,877.0
 Louisiana,Sikes village,146.0,54.0
 Louisiana,Sicily Island village,470.0,170.0
 Louisiana,Sibley,1358.0,526.0
 Louisiana,Shreveport,200015.0,62718.0
 Louisiana,St. Francisville,1960.0,561.0
 Louisiana,Moreauville village,927.0,337.0
 Louisiana,St. Gabriel,6872.0,4595.0
 Louisiana,St. James,877.0,287.0
 Louisiana,St. Joseph,978.0,423.0
 Louisiana,St. Martinville,6105.0,2147.0
 Louisiana,Springfield,418.0,159.0
 Louisiana,St. Maurice,439.0,223.0
 Louisiana,Saline village,348.0,85.0
 Louisiana,Sarepta,944.0,253.0
 Louisiana,Schriever,7142.0,2068.0
 Louisiana,Scott,8865.0,2176.0
 Louisiana,Shenandoah,18874.0,4289.0
 Louisiana,Shongaloo village,175.0,43.0
 Louisiana,St. Rose,8868.0,1862.0
 Louisiana,Gretna,17827.0,6072.0
 Louisiana,Springhill,5194.0,2474.0
 Louisiana,Starks,601.0,271.0
 Louisiana,Vivian,3664.0,1659.0
 Louisiana,Violet,6119.0,1728.0
 Louisiana,Vinton,3379.0,1437.0
 Louisiana,Ville Platte,7327.0,3297.0
 Louisiana,Village St. George,7294.0,1540.0
 Louisiana,Vienna Bend,1335.0,299.0
 Louisiana,Vienna,480.0,109.0
 Louisiana,Vidalia,4195.0,1293.0
 Louisiana,Ventress,1121.0,372.0
 Louisiana,Venice,257.0,98.0
 Louisiana,Urania,1130.0,874.0
 Louisiana,Union,1051.0,374.0
 Louisiana,Turkey Creek village,357.0,115.0
 Louisiana,Tullos,435.0,171.0
 Louisiana,Triumph,215.0,63.0
 Louisiana,Timberlane,10996.0,2827.0
 Louisiana,Tickfaw village,646.0,177.0
 Louisiana,Start,1041.0,200.0
 Louisiana,Sterlington,1873.0,517.0
 Louisiana,Stonewall,2236.0,588.0
 Louisiana,Sugartown,0.0,0.0
 Louisiana,Sulphur,20199.0,6471.0
 Louisiana,Sun village,323.0,96.0
 Louisiana,Stanley village,182.0,73.0
 Louisiana,Sunset,2919.0,897.0
 Louisiana,Swartz,4936.0,1940.0
 Louisiana,Taft,78.0,32.0
 Louisiana,Tallulah,7187.0,2469.0
 Louisiana,Tangipahoa village,607.0,197.0
 Louisiana,Terrytown,24910.0,5229.0
 Louisiana,Thibodaux,14579.0,5224.0
 Louisiana,Supreme,1036.0,273.0
 Louisiana,Morgan City,12019.0,3777.0
 Louisiana,Greenwood,3223.0,977.0
 Louisiana,Iota,1707.0,478.0
 Louisiana,Amite City,4283.0,1577.0
 Louisiana,Amelia,2408.0,729.0
 Louisiana,Ama,1241.0,282.0
 Louisiana,Alexandria,47985.0,16666.0
 Louisiana,Albany village,1481.0,398.0
 Louisiana,Addis,4194.0,734.0
 Louisiana,Abita Springs,2529.0,607.0
 Louisiana,Abbeville,12381.0,3702.0
 Louisiana,Hackberry,1211.0,340.0
 Louisiana,Ruston,22185.0,7450.0
 Louisiana,Rosepine,1979.0,730.0
 Louisiana,Roseland,1027.0,313.0
 Louisiana,Rosedale village,982.0,253.0
 Louisiana,Romeville,257.0,76.0
 Louisiana,Rodessa village,241.0,108.0
 Louisiana,Rock Hill,216.0,77.0
 Louisiana,Robeline village,100.0,44.0
 Louisiana,Anacoco village,1046.0,311.0
 Louisiana,Roanoke,441.0,268.0
 Louisiana,Angie village,252.0,80.0
 Louisiana,Arcadia,2897.0,1319.0
 Louisiana,Bayou Cane,21067.0,6296.0
 Louisiana,Bayou Blue,12574.0,3252.0
 Louisiana,Bawcomville,3404.0,1279.0
 Louisiana,Baton Rouge,229186.0,66784.0
 Louisiana,Bastrop,10949.0,3832.0
 Louisiana,Baskin village,310.0,118.0
 Louisiana,Basile,1852.0,825.0
 Louisiana,Barataria,859.0,232.0
 Louisiana,Banks Springs,1568.0,436.0
 Louisiana,Ball,4000.0,1274.0
 Louisiana,Baldwin,2236.0,783.0
 Louisiana,Baker,13800.0,3852.0
 Louisiana,Avondale,5117.0,1538.0
 Louisiana,Atlanta village,99.0,31.0
 Louisiana,Athens village,298.0,102.0
 Louisiana,Ashland village,245.0,91.0
 Louisiana,Arnaudville,1267.0,437.0
 Louisiana,Arabi,4544.0,1352.0
 Louisiana,River Ridge,13636.0,4213.0
 Louisiana,Ringgold,1536.0,616.0
 Louisiana,Ridgecrest,616.0,222.0
 Louisiana,Cut Off,5857.0,1810.0
 Louisiana,Cullen,873.0,551.0
 Louisiana,Crowley,13193.0,4848.0
 Louisiana,Raceland,10556.0,3146.0
 Louisiana,Quitman village,156.0,70.0
 Louisiana,Provencal village,632.0,260.0
 Louisiana,Prospect,525.0,91.0
 Louisiana,Prien,8114.0,2134.0
 Louisiana,Presquille,1730.0,461.0
 Louisiana,Prairieville,29721.0,5510.0
 Louisiana,Poydras,2271.0,762.0
 Louisiana,Powhatan village,126.0,75.0
 Louisiana,Port Vincent village,871.0,220.0
 Louisiana,Port Sulphur,2053.0,851.0
 Louisiana,Port Barre,1848.0,654.0
 Louisiana,Port Allen,5137.0,1939.0
 Louisiana,Ponchatoula,6845.0,1730.0
 Louisiana,Delcambre,2232.0,636.0
 Louisiana,Delhi,2954.0,725.0
 Louisiana,Delta village,191.0,76.0
 Louisiana,Denham Springs,10126.0,2856.0
 Louisiana,Richwood,5993.0,5067.0
 Louisiana,Richmond village,544.0,254.0
 Louisiana,Reserve,9615.0,2901.0
 Louisiana,Reeves village,266.0,81.0
 Louisiana,Reddell,628.0,189.0
 Louisiana,Red Chute,6206.0,1711.0
 Louisiana,Rayville,3724.0,1141.0
 Louisiana,Rayne,7988.0,2406.0
 Louisiana,Bayou Corne,132.0,27.0
 Louisiana,Doyline village,894.0,325.0
 Louisiana,Donaldsonville,7577.0,2279.0
 Louisiana,Dodson village,403.0,140.0
 Louisiana,Dixie Inn village,240.0,68.0
 Louisiana,Deville,1577.0,482.0
 Louisiana,Destrehan,10994.0,2736.0
 Louisiana,Des Allemands,2054.0,744.0
 Louisiana,DeRidder,10861.0,3370.0
 Louisiana,DeQuincy,3179.0,1173.0
 Louisiana,Downsville village,131.0,40.0
 Louisiana,Pollock,425.0,146.0
 Louisiana,Bayou Country Club,1375.0,423.0
 Louisiana,Bayou Goula,553.0,256.0
 Louisiana,Kinder,2870.0,818.0
 Louisiana,Killona,747.0,350.0
 Louisiana,Killian,1030.0,369.0
 Louisiana,Kilbourne village,427.0,188.0
 Louisiana,Kentwood,2213.0,1007.0
 Louisiana,Kenner,66993.0,18955.0
 Louisiana,Keachi,403.0,152.0
 Louisiana,Kaplan,4599.0,1812.0
 Louisiana,Junction City village,409.0,236.0
 Louisiana,Joyce,212.0,85.0
 Louisiana,Jordan Hill,115.0,17.0
 Louisiana,Jonesville,2342.0,772.0
 Louisiana,Jonesboro,4653.0,2473.0
 Louisiana,Jennings,10226.0,3630.0
 Louisiana,Jena,3401.0,1633.0
 Louisiana,Jefferson,11061.0,3343.0
 Louisiana,Jean Lafitte,2055.0,575.0
 Louisiana,Kraemer,954.0,318.0
 Louisiana,Jeanerette,5549.0,2079.0
 Louisiana,Krotz Springs,1028.0,554.0
 Louisiana,Lacassine,431.0,115.0
 Louisiana,Lillie village,165.0,89.0
 Louisiana,Leonville,845.0,311.0
 Louisiana,Lemannville,795.0,655.0
 Louisiana,Leesville,6608.0,2162.0
 Louisiana,Lecompte,972.0,395.0
 Louisiana,Lawtell,1744.0,716.0
 Louisiana,Larose,7217.0,2419.0
 Louisiana,Laplace,28640.0,7602.0
 Louisiana,Lakeview,1072.0,468.0
 Louisiana,Lakeshore,1717.0,505.0
 Louisiana,Lake Providence,3830.0,1317.0
 Louisiana,Lake Charles,74190.0,21815.0
 Louisiana,Lake Arthur,2732.0,857.0
 Louisiana,Lafourche Crossing,2035.0,699.0
 Louisiana,Lafitte,878.0,334.0
 Louisiana,Lafayette,124982.0,33139.0
 Louisiana,Lacombe,8038.0,2660.0
 Louisiana,Labadieville,2149.0,745.0
 Louisiana,Jamestown village,218.0,88.0
 Louisiana,Jackson,3794.0,2911.0
 Louisiana,Iowa,3110.0,862.0
 Louisiana,Bourg,2444.0,606.0
 Louisiana,Bossier City,66093.0,17179.0
 Louisiana,Bordelonville,711.0,168.0
 Louisiana,Boothville,883.0,344.0
 Louisiana,Bonita village,178.0,90.0
 Louisiana,Bogalusa,12006.0,4778.0
 Louisiana,Blanchard,2920.0,746.0
 Louisiana,Bienville village,219.0,78.0
 Louisiana,Berwick,4830.0,1413.0
 Louisiana,Bernice,1270.0,519.0
 Louisiana,Benton,1864.0,507.0
 Louisiana,Belmont,489.0,175.0
 Louisiana,Belle Rose,1722.0,804.0
 Louisiana,Belle Chasse,13610.0,3250.0
 Louisiana,Belcher village,288.0,91.0
 Louisiana,Bayou Vista,5103.0,1497.0
 Louisiana,Bayou L'Ourse,1563.0,393.0
 Louisiana,Boutte,2450.0,579.0
 Louisiana,Hahnville,3540.0,1183.0
 Louisiana,Hall Summit village,377.0,103.0
 Louisiana,Hammond,20272.0,6824.0
 Louisiana,Inniswold,6583.0,1579.0
 Louisiana,Independence,1613.0,592.0
 Louisiana,Ida village,181.0,89.0
 Louisiana,Houma,33982.0,10419.0
 Louisiana,Hosston village,310.0,119.0
 Louisiana,Hornbeck,424.0,125.0
 Louisiana,Homer,3092.0,1054.0
 Louisiana,Hodge village,352.0,174.0
 Louisiana,Bayou Gauche,2154.0,522.0
 Louisiana,Hester,308.0,88.0
 Louisiana,Henderson,1877.0,499.0
 Louisiana,Heflin village,220.0,57.0
 Louisiana,Haynesville,2506.0,843.0
 Louisiana,Hayes,886.0,220.0
 Louisiana,Haughton,3439.0,964.0
 Louisiana,Harvey,21085.0,6394.0
 Louisiana,Harrisonburg village,380.0,155.0
 Louisiana,Harahan,9328.0,2542.0
 Louisiana,Hessmer village,838.0,292.0
 Louisiana,Lisbon village,194.0,57.0
 Louisiana,Point Place,365.0,142.0
 Louisiana,Pleasure Bend,376.0,104.0
 Louisiana,Duson,1950.0,579.0
 Louisiana,East Hodge village,322.0,115.0
 Louisiana,Eastwood,4986.0,921.0
 Louisiana,Eden Isle,7183.0,2362.0
 Louisiana,Edgard,2531.0,1018.0
 Louisiana,Edgefield village,191.0,62.0
 Louisiana,Egan,559.0,341.0
 Louisiana,Elizabeth,555.0,149.0
 Louisiana,Elmwood,4552.0,663.0
 Louisiana,Elton,1278.0,429.0
 Louisiana,Empire,999.0,423.0
 Louisiana,Epps village,1221.0,943.0
 Louisiana,Erath,2144.0,712.0
 Louisiana,Eros,173.0,60.0
 Louisiana,Erwinville,2010.0,426.0
 Louisiana,Estelle,15355.0,5040.0
 Louisiana,Estherwood village,1025.0,288.0
 Louisiana,Dulac,1088.0,490.0
 Louisiana,Eunice,10252.0,3596.0
 Louisiana,Dubberly village,209.0,98.0
 Louisiana,Dry Prong village,520.0,162.0
 Louisiana,Cameron,392.0,123.0
 Louisiana,Calvin village,230.0,88.0
 Louisiana,Calhoun,621.0,145.0
 Louisiana,Cade,1428.0,314.0
 Louisiana,Buras,1001.0,313.0
 Louisiana,Bunkie,4099.0,1489.0
 Louisiana,Bryceland village,89.0,32.0
 Louisiana,Brusly,2653.0,774.0
 Louisiana,Brownsville,4193.0,1183.0
 Louisiana,Brownfields,5456.0,1373.0
 Louisiana,Broussard,9637.0,2032.0
 Louisiana,Bridge City,7027.0,2080.0
 Louisiana,Breaux Bridge,8286.0,2526.0
 Louisiana,Branch,255.0,55.0
 Louisiana,Boyce,1441.0,562.0
 Louisiana,Gueydan,1559.0,542.0
 Louisiana,Grosse Tete village,738.0,228.0
 Louisiana,Dubach,929.0,260.0
 Louisiana,Campti,862.0,298.0
 Louisiana,Evergreen,262.0,140.0
 Louisiana,Fenton village,434.0,225.0
 Louisiana,Gilliam village,119.0,28.0
 Louisiana,Gillis,495.0,239.0
 Louisiana,Glencoe,313.0,74.0
 Louisiana,Glenmora,1272.0,397.0
 Louisiana,Gloster,101.0,0.0
 Louisiana,Golden Meadow,1783.0,628.0
 Louisiana,Goldonna village,373.0,145.0
 Louisiana,Gonzales,10319.0,3248.0
 Louisiana,Grambling,5067.0,1741.0
 Louisiana,Gramercy,3493.0,1136.0
 Louisiana,Grand Cane village,273.0,80.0
 Louisiana,Grand Coteau,889.0,365.0
 Louisiana,Grand Isle,1002.0,326.0
 Louisiana,Grand Point,2383.0,629.0
 Louisiana,Gray,5515.0,1604.0
 Louisiana,Grayson village,382.0,154.0
 Louisiana,Greensburg,713.0,311.0
 Louisiana,Gilbert village,427.0,140.0
 Louisiana,Farmerville,3877.0,1587.0
 Louisiana,Gibsland,938.0,344.0
 Louisiana,Garyville,2314.0,796.0
 Louisiana,Ferriday,3438.0,698.0
 Louisiana,Fifth Ward,735.0,332.0
 Louisiana,Fisher village,248.0,84.0
 Louisiana,Florien village,420.0,151.0
 Louisiana,Folsom village,697.0,221.0
 Louisiana,Fordoche,917.0,427.0
 Louisiana,Forest village,301.0,87.0
 Louisiana,Forest Hill village,713.0,184.0
 Louisiana,Fort Jesup,291.0,58.0
 Louisiana,Fort Polk North,2391.0,330.0
 Louisiana,Fort Polk South,9684.0,1442.0
 Louisiana,Franklin,7435.0,2693.0
 Louisiana,Franklinton,3793.0,1627.0
 Louisiana,French Settlement village,1349.0,441.0
