State,City,Population,Never Married,Married,Divorced,Separated,Widowed
 North Carolina,Taylortown,1100.0,360.0,371.0,51.0,10.0,72.0
 North Carolina,Taylorsville,2183.0,568.0,610.0,241.0,111.0,218.0
 North Carolina,Tar Heel,173.0,61.0,68.0,7.0,1.0,14.0
 North Carolina,Tarboro,11292.0,3355.0,3468.0,1060.0,455.0,1046.0
 North Carolina,Tabor City,3946.0,1439.0,832.0,486.0,237.0,371.0
 North Carolina,Old Fort,1033.0,332.0,255.0,96.0,70.0,137.0
 North Carolina,Old Hundred,371.0,31.0,149.0,82.0,0.0,13.0
 North Carolina,Orrum,52.0,9.0,24.0,3.0,0.0,5.0
 North Carolina,Ossipee,692.0,149.0,330.0,94.0,18.0,17.0
 North Carolina,Pinetown,71.0,34.0,19.0,0.0,7.0,11.0
 North Carolina,Pinetops,1161.0,408.0,271.0,113.0,43.0,85.0
 North Carolina,Pine Level,1991.0,483.0,728.0,219.0,68.0,87.0
 North Carolina,Pine Knoll Shores,1515.0,115.0,963.0,132.0,14.0,83.0
 North Carolina,Pinehurst village,15313.0,1318.0,9706.0,931.0,249.0,1409.0
 North Carolina,Pinebluff,1255.0,268.0,462.0,252.0,12.0,45.0
 North Carolina,Pilot Mountain,1725.0,303.0,661.0,222.0,33.0,109.0
 North Carolina,Sylva,2597.0,652.0,857.0,236.0,121.0,210.0
 North Carolina,Pikeville,751.0,144.0,291.0,121.0,17.0,56.0
 North Carolina,Peletier,866.0,279.0,282.0,116.0,35.0,25.0
 North Carolina,Peachland,396.0,125.0,137.0,30.0,8.0,38.0
 North Carolina,Patterson Springs,662.0,165.0,205.0,58.0,42.0,30.0
 North Carolina,Parmele,334.0,138.0,85.0,36.0,7.0,47.0
 North Carolina,Parkton,560.0,119.0,254.0,45.0,9.0,23.0
 North Carolina,Pantego,222.0,48.0,88.0,18.0,13.0,16.0
 North Carolina,Oxford,8650.0,2400.0,2492.0,1110.0,416.0,707.0
 North Carolina,Pembroke,3002.0,1440.0,386.0,281.0,85.0,200.0
 North Carolina,Swepsonville,1275.0,176.0,693.0,81.0,8.0,65.0
 North Carolina,Swansboro,2956.0,605.0,1226.0,357.0,36.0,169.0
 North Carolina,Swan Quarter,344.0,87.0,151.0,0.0,10.0,45.0
 North Carolina,Staley,363.0,49.0,134.0,35.0,5.0,21.0
 North Carolina,Spruce Pine,2444.0,540.0,916.0,230.0,56.0,147.0
 North Carolina,Spring Lake,13336.0,2969.0,4843.0,885.0,262.0,199.0
 North Carolina,Spring Hope,1289.0,348.0,363.0,153.0,74.0,153.0
 North Carolina,Spivey's Corner,492.0,87.0,271.0,30.0,0.0,27.0
 North Carolina,Spindale,4279.0,1196.0,1498.0,347.0,80.0,424.0
 North Carolina,Aberdeen,6914.0,1424.0,2663.0,892.0,155.0,331.0
 North Carolina,Stallings,14495.0,2893.0,6998.0,1170.0,211.0,360.0
 North Carolina,Advance,951.0,105.0,380.0,198.0,0.0,66.0
 North Carolina,Alamance village,871.0,124.0,502.0,59.0,6.0,61.0
 North Carolina,Sims,333.0,52.0,144.0,23.0,14.0,4.0
 North Carolina,Alliance,696.0,146.0,275.0,48.0,17.0,102.0
 North Carolina,Altamahaw,465.0,112.0,249.0,32.0,0.0,0.0
 North Carolina,Andrews,2050.0,471.0,525.0,261.0,86.0,131.0
 North Carolina,Angier,4855.0,937.0,2039.0,355.0,111.0,263.0
 North Carolina,Ansonville,720.0,312.0,138.0,97.0,16.0,62.0
 North Carolina,Ahoskie,4976.0,1478.0,1279.0,396.0,191.0,479.0
 North Carolina,Pineville,8066.0,2487.0,1692.0,1068.0,445.0,686.0
 North Carolina,Stanfield,1612.0,330.0,717.0,80.0,69.0,52.0
 North Carolina,Stantonsburg,814.0,177.0,314.0,99.0,25.0,49.0
 North Carolina,Swannanoa,4685.0,1281.0,2048.0,419.0,107.0,188.0
 North Carolina,Surf City,2481.0,501.0,1290.0,215.0,26.0,91.0
 North Carolina,Sunset Beach,3695.0,370.0,2748.0,245.0,61.0,155.0
 North Carolina,Sunbury,284.0,60.0,134.0,21.0,0.0,12.0
 North Carolina,Summerfield,10622.0,1744.0,5628.0,614.0,147.0,352.0
 North Carolina,Sugar Mountain village,465.0,47.0,276.0,30.0,5.0,13.0
 North Carolina,Stovall,388.0,94.0,111.0,62.0,12.0,40.0
 North Carolina,Stanley,3615.0,585.0,1622.0,293.0,75.0,305.0
 North Carolina,Stony Point,1770.0,738.0,465.0,102.0,0.0,46.0
 North Carolina,Stoneville,1295.0,235.0,591.0,135.0,24.0,68.0
 North Carolina,Stokesdale,5221.0,996.0,2374.0,245.0,161.0,255.0
 North Carolina,Stokes,361.0,138.0,60.0,67.0,0.0,96.0
 North Carolina,Stem,859.0,245.0,389.0,46.0,5.0,14.0
 North Carolina,Stedman,1313.0,182.0,612.0,123.0,35.0,41.0
 North Carolina,Statesville,25443.0,7573.0,7443.0,2610.0,745.0,1456.0
 North Carolina,Star,870.0,251.0,332.0,120.0,15.0,38.0
 North Carolina,Stonewall,215.0,65.0,45.0,18.0,10.0,31.0
 North Carolina,Piney Green,13738.0,2493.0,5661.0,1043.0,303.0,551.0
 North Carolina,Kannapolis,44520.0,10109.0,16633.0,4235.0,1543.0,2263.0
 North Carolina,Pink Hill,466.0,117.0,190.0,44.0,6.0,27.0
 North Carolina,Sawmills,5130.0,976.0,2068.0,783.0,150.0,278.0
 North Carolina,Saratoga,493.0,108.0,161.0,60.0,15.0,33.0
 North Carolina,Sanford,28988.0,8188.0,9160.0,2546.0,757.0,1599.0
 North Carolina,Sandyfield,473.0,133.0,127.0,66.0,14.0,15.0
 North Carolina,Sandy Creek,304.0,38.0,159.0,17.0,5.0,10.0
 North Carolina,Salvo,240.0,10.0,105.0,22.0,0.0,0.0
 North Carolina,Saluda,656.0,166.0,257.0,63.0,9.0,64.0
 North Carolina,Saxapahaw,1430.0,222.0,685.0,214.0,0.0,85.0
 North Carolina,Salisbury,33653.0,10427.0,10033.0,3680.0,1208.0,2399.0
 North Carolina,Salem,2182.0,452.0,891.0,285.0,44.0,136.0
 North Carolina,St. Stephens,8954.0,1477.0,3906.0,751.0,179.0,584.0
 North Carolina,St. Pauls,2223.0,612.0,764.0,191.0,95.0,155.0
 North Carolina,St. James,4050.0,114.0,3712.0,71.0,0.0,153.0
 North Carolina,St. Helena village,393.0,36.0,197.0,43.0,19.0,17.0
 North Carolina,Rutherfordton,4193.0,825.0,1836.0,611.0,78.0,374.0
 North Carolina,Rutherford College,1420.0,336.0,615.0,128.0,95.0,68.0
 North Carolina,Salemburg,374.0,54.0,187.0,37.0,0.0,46.0
 North Carolina,Ruth,439.0,77.0,197.0,62.0,4.0,38.0
 North Carolina,Scotch Meadows,572.0,101.0,336.0,24.0,19.0,0.0
 North Carolina,Seaboard,736.0,227.0,240.0,66.0,24.0,65.0
 North Carolina,Simpson village,383.0,82.0,147.0,31.0,17.0,35.0
 North Carolina,Silver Lake,5874.0,1679.0,2103.0,429.0,291.0,338.0
 North Carolina,Silver City,914.0,244.0,347.0,69.0,13.0,105.0
 North Carolina,Siler City,8193.0,2542.0,2387.0,578.0,230.0,474.0
 North Carolina,Shelby,20245.0,5751.0,6582.0,1594.0,740.0,1542.0
 North Carolina,Sharpsburg,2228.0,583.0,569.0,198.0,118.0,182.0
 North Carolina,Shannon,345.0,82.0,141.0,0.0,0.0,0.0
 North Carolina,Scotland Neck,1613.0,668.0,289.0,214.0,81.0,171.0
 North Carolina,Shallotte,3816.0,612.0,1806.0,386.0,86.0,398.0
 North Carolina,Seven Springs,76.0,23.0,12.0,16.0,5.0,11.0
 North Carolina,Seven Lakes,4806.0,525.0,2549.0,263.0,65.0,390.0
 North Carolina,Seven Devils,240.0,23.0,154.0,26.0,1.0,18.0
 North Carolina,Selma,6220.0,1949.0,1507.0,429.0,303.0,285.0
 North Carolina,Sedalia,563.0,161.0,217.0,73.0,9.0,49.0
 North Carolina,Seagrove,308.0,46.0,115.0,50.0,1.0,23.0
 North Carolina,Sea Breeze,1971.0,260.0,1044.0,263.0,111.0,112.0
 North Carolina,Severn,233.0,39.0,91.0,27.0,20.0,36.0
 North Carolina,Apex,42220.0,8053.0,19205.0,2755.0,428.0,869.0
 North Carolina,Rural Hall,3046.0,549.0,1380.0,259.0,169.0,195.0
 North Carolina,Tyro,3525.0,621.0,1694.0,318.0,27.0,147.0
 North Carolina,Prospect,921.0,224.0,293.0,147.0,40.0,75.0
 North Carolina,Proctorville,176.0,49.0,70.0,24.0,0.0,15.0
 North Carolina,Princeville,2188.0,732.0,434.0,211.0,150.0,173.0
 North Carolina,Princeton,1310.0,265.0,425.0,145.0,25.0,99.0
 North Carolina,Powellsville,279.0,78.0,90.0,24.0,4.0,19.0
 North Carolina,Potters Hill,523.0,160.0,119.0,68.0,50.0,28.0
 North Carolina,Porters Neck,6500.0,665.0,3904.0,364.0,0.0,347.0
 North Carolina,Pumpkin Center,1869.0,624.0,847.0,77.0,55.0,117.0
 North Carolina,Pollocksville,463.0,47.0,173.0,27.0,5.0,63.0
 North Carolina,Polkton,3372.0,1579.0,617.0,481.0,138.0,114.0
 North Carolina,Plymouth,3736.0,1155.0,1172.0,273.0,81.0,241.0
 North Carolina,Pleasant Hill,621.0,147.0,321.0,33.0,59.0,13.0
 North Carolina,Pleasant Garden,4632.0,840.0,2021.0,366.0,53.0,520.0
 North Carolina,Plain View,2450.0,324.0,1078.0,259.0,142.0,69.0
 North Carolina,Pittsboro,3992.0,1157.0,1369.0,466.0,56.0,292.0
 North Carolina,Pinnacle,690.0,144.0,318.0,29.0,2.0,41.0
 North Carolina,Polkville,496.0,91.0,231.0,66.0,10.0,35.0
 North Carolina,Ruffin,286.0,45.0,101.0,49.0,0.0,21.0
 North Carolina,Raeford,4830.0,1247.0,1113.0,574.0,202.0,372.0
 North Carolina,Raleigh,432520.0,148744.0,141846.0,36103.0,9513.0,13738.0
 North Carolina,Unionville,6295.0,1042.0,3275.0,376.0,230.0,173.0
 North Carolina,Valdese,4471.0,732.0,1928.0,484.0,167.0,490.0
 North Carolina,Rich Square,927.0,227.0,354.0,97.0,48.0,93.0
 North Carolina,Richlands,2394.0,349.0,967.0,180.0,36.0,64.0
 North Carolina,Richfield,653.0,119.0,250.0,99.0,14.0,32.0
 North Carolina,Rhodhiss,846.0,236.0,283.0,101.0,37.0,85.0
 North Carolina,Rex,65.0,17.0,48.0,0.0,0.0,0.0
 North Carolina,Raemon,135.0,12.0,43.0,10.0,0.0,19.0
 North Carolina,Rennert,369.0,115.0,118.0,29.0,15.0,12.0
 North Carolina,Red Springs,3451.0,1032.0,833.0,333.0,65.0,230.0
 North Carolina,Red Oak,3428.0,715.0,1877.0,107.0,17.0,170.0
 North Carolina,Red Cross,706.0,97.0,371.0,78.0,14.0,39.0
 North Carolina,Raynham,59.0,13.0,20.0,7.0,2.0,3.0
 North Carolina,Ranlo,3496.0,854.0,1283.0,405.0,57.0,191.0
 North Carolina,Randleman,4136.0,998.0,1327.0,584.0,141.0,294.0
 North Carolina,Ramseur,1926.0,479.0,579.0,196.0,64.0,221.0
 North Carolina,Reidsville,14191.0,3426.0,5034.0,1804.0,558.0,971.0
 North Carolina,Zebulon,4690.0,1262.0,1251.0,385.0,235.0,268.0
 North Carolina,Albemarle,15969.0,3610.0,5381.0,2018.0,612.0,1271.0
 North Carolina,Yanceyville,2080.0,778.0,474.0,231.0,62.0,234.0
 North Carolina,Wilson's Mills,2662.0,606.0,968.0,189.0,45.0,84.0
 North Carolina,Windsor,3652.0,1576.0,898.0,420.0,113.0,205.0
 North Carolina,Winfall,624.0,170.0,234.0,37.0,16.0,63.0
 North Carolina,Wingate,3742.0,1969.0,834.0,180.0,42.0,117.0
 North Carolina,Winston-Salem,236642.0,74822.0,75552.0,20180.0,5570.0,11561.0
 North Carolina,Winterville,9464.0,1860.0,4079.0,869.0,139.0,345.0
 North Carolina,Wilson,49478.0,14076.0,15653.0,4604.0,1727.0,3287.0
 North Carolina,Winton,842.0,282.0,196.0,90.0,39.0,63.0
 North Carolina,Woodland,867.0,276.0,198.0,64.0,69.0,82.0
 North Carolina,Aquadale,298.0,46.0,153.0,47.0,18.0,0.0
 North Carolina,Arapahoe,498.0,77.0,277.0,41.0,19.0,40.0
 North Carolina,Archdale,11396.0,2144.0,4908.0,1404.0,309.0,622.0
 North Carolina,Archer Lodge,4521.0,912.0,2013.0,237.0,192.0,48.0
 North Carolina,Asheboro,25897.0,5874.0,8474.0,2754.0,971.0,1719.0
 North Carolina,Woodfin,6204.0,1915.0,2189.0,661.0,123.0,407.0
 North Carolina,Skippers Corner,2883.0,836.0,1249.0,169.0,41.0,58.0
 North Carolina,Wilmington,111998.0,40017.0,36327.0,11018.0,2686.0,5027.0
 North Carolina,Wilkesboro,3548.0,788.0,1110.0,327.0,194.0,327.0
 North Carolina,Wendell,6169.0,1060.0,2249.0,684.0,162.0,355.0
 North Carolina,Wentworth,2762.0,779.0,1158.0,224.0,75.0,99.0
 North Carolina,Wesley Chapel village,8010.0,1449.0,4028.0,317.0,97.0,183.0
 North Carolina,West Canton,1346.0,215.0,605.0,95.0,39.0,107.0
 North Carolina,West Jefferson,1232.0,284.0,512.0,149.0,17.0,97.0
 North Carolina,West Marion,1413.0,148.0,500.0,266.0,65.0,93.0
 North Carolina,Williamston,5569.0,1760.0,1568.0,542.0,75.0,560.0
 North Carolina,Westport,3708.0,352.0,2069.0,312.0,30.0,153.0
 North Carolina,Whitakers,898.0,317.0,181.0,102.0,51.0,91.0
 North Carolina,White Lake,1248.0,267.0,530.0,133.0,31.0,95.0
 North Carolina,Youngsville,1394.0,359.0,514.0,113.0,69.0,16.0
 North Carolina,White Plains,1075.0,178.0,463.0,142.0,62.0,116.0
 North Carolina,Whiteville,5512.0,1333.0,1669.0,650.0,301.0,507.0
 North Carolina,Whitsett,756.0,107.0,450.0,59.0,13.0,21.0
 North Carolina,Whispering Pines village,3067.0,229.0,1671.0,127.0,39.0,202.0
 North Carolina,Smithfield,11562.0,2639.0,3922.0,1426.0,482.0,1101.0
 North Carolina,Sneads Ferry,3714.0,535.0,1851.0,304.0,48.0,79.0
 North Carolina,Snow Hill,1847.0,403.0,548.0,268.0,108.0,147.0
 North Carolina,Autryville,426.0,154.0,121.0,10.0,9.0,22.0
 North Carolina,Avery Creek,2493.0,572.0,916.0,400.0,34.0,109.0
 North Carolina,Avon,926.0,178.0,439.0,100.0,54.0,56.0
 North Carolina,Ayden,5035.0,1726.0,1345.0,466.0,127.0,335.0
 North Carolina,Badin,1895.0,654.0,598.0,250.0,84.0,150.0
 North Carolina,Spencer Mountain,21.0,3.0,11.0,0.0,0.0,0.0
 North Carolina,Aurora,505.0,80.0,221.0,61.0,1.0,62.0
 North Carolina,Topsail Beach,356.0,46.0,224.0,28.0,1.0,22.0
 North Carolina,Trent Woods,4212.0,633.0,2371.0,299.0,62.0,280.0
 North Carolina,Trinity,6652.0,1089.0,3185.0,589.0,176.0,266.0
 North Carolina,Troutman,2476.0,578.0,957.0,221.0,10.0,119.0
 North Carolina,Troy,3446.0,1048.0,967.0,353.0,137.0,277.0
 North Carolina,Tryon,1624.0,442.0,482.0,266.0,28.0,223.0
 North Carolina,Turkey,280.0,65.0,115.0,38.0,0.0,21.0
 North Carolina,Trenton,363.0,86.0,107.0,32.0,25.0,19.0
 North Carolina,Aulander,785.0,124.0,221.0,71.0,50.0,74.0
 North Carolina,Atlantic Beach,1596.0,446.0,601.0,282.0,68.0,73.0
 North Carolina,Atlantic,417.0,84.0,189.0,42.0,31.0,29.0
 North Carolina,Southern Pines,13018.0,2819.0,4800.0,1264.0,567.0,1554.0
 North Carolina,Southern Shores,2789.0,421.0,1728.0,180.0,30.0,133.0
 North Carolina,South Henderson,735.0,281.0,182.0,42.0,37.0,101.0
 North Carolina,South Mills,196.0,77.0,82.0,0.0,0.0,37.0
 North Carolina,Southmont,1422.0,332.0,713.0,35.0,18.0,164.0
 North Carolina,Southport,3154.0,492.0,1278.0,499.0,18.0,399.0
 North Carolina,South Rosemary,2736.0,771.0,793.0,197.0,145.0,284.0
 North Carolina,South Weldon,696.0,286.0,88.0,55.0,40.0,53.0
 North Carolina,Sparta,1802.0,365.0,715.0,220.0,74.0,154.0
 North Carolina,Speed,95.0,24.0,22.0,9.0,11.0,27.0
 North Carolina,Spencer,3276.0,661.0,1331.0,232.0,230.0,193.0
 North Carolina,Asheville,86789.0,27642.0,28331.0,9920.0,1878.0,4727.0
 North Carolina,Ashley Heights,394.0,100.0,87.0,72.0,6.0,25.0
 North Carolina,Askewville,231.0,21.0,118.0,12.0,19.0,41.0
 North Carolina,Atkinson,378.0,99.0,164.0,27.0,2.0,30.0
 North Carolina,Weldon,1623.0,448.0,504.0,143.0,63.0,154.0
 North Carolina,Welcome,4743.0,1013.0,2214.0,311.0,47.0,335.0
 North Carolina,White Oak,309.0,92.0,77.0,60.0,0.0,58.0
 North Carolina,Webster,409.0,68.0,177.0,51.0,14.0,8.0
 North Carolina,Roper,445.0,140.0,71.0,38.0,17.0,33.0
 North Carolina,Roseboro,1655.0,378.0,567.0,100.0,79.0,126.0
 North Carolina,Weddington,10091.0,1941.0,5637.0,285.0,131.0,378.0
 North Carolina,Rosman,721.0,218.0,235.0,77.0,26.0,21.0
 North Carolina,Rougemont,838.0,193.0,483.0,26.0,0.0,41.0
 North Carolina,Rowland,1227.0,438.0,312.0,93.0,66.0,92.0
 North Carolina,Ronda,461.0,77.0,191.0,50.0,20.0,40.0
 North Carolina,Roxboro,8316.0,2946.0,2004.0,787.0,256.0,729.0
 North Carolina,Royal Pines,5084.0,868.0,2401.0,609.0,54.0,206.0
 North Carolina,Valle Crucis,226.0,22.0,118.0,47.0,0.0,10.0
 North Carolina,Valley Hill,2269.0,384.0,1176.0,265.0,40.0,89.0
 North Carolina,Vanceboro,1199.0,271.0,390.0,143.0,43.0,49.0
 North Carolina,Vandemere,271.0,118.0,69.0,16.0,22.0,24.0
 North Carolina,Vander,1097.0,152.0,437.0,239.0,16.0,109.0
 North Carolina,Roxobel,290.0,101.0,92.0,26.0,15.0,32.0
 North Carolina,Rolesville,5006.0,735.0,2559.0,173.0,125.0,98.0
 North Carolina,Rodanthe,270.0,89.0,2.0,21.0,65.0,75.0
 North Carolina,Rocky Point,1967.0,405.0,934.0,136.0,3.0,72.0
 North Carolina,Yadkinville,2946.0,519.0,1079.0,290.0,58.0,332.0
 North Carolina,Wrightsville Beach,2540.0,983.0,869.0,270.0,66.0,109.0
 North Carolina,Wrightsboro,5525.0,1291.0,2275.0,568.0,47.0,287.0
 North Carolina,Woodlawn,726.0,137.0,399.0,68.0,18.0,16.0
 North Carolina,Riegelwood,390.0,91.0,119.0,57.0,25.0,46.0
 North Carolina,River Bend,3161.0,399.0,1823.0,327.0,51.0,218.0
 North Carolina,River Road,4124.0,642.0,2059.0,338.0,133.0,383.0
 North Carolina,Roanoke Rapids,15557.0,3655.0,5330.0,1437.0,420.0,1249.0
 North Carolina,Robbins,1201.0,300.0,385.0,109.0,24.0,43.0
 North Carolina,Robbinsville,575.0,206.0,164.0,92.0,28.0,42.0
 North Carolina,Robersonville,1501.0,475.0,411.0,190.0,21.0,155.0
 North Carolina,Rockfish,3810.0,794.0,1624.0,276.0,34.0,0.0
 North Carolina,Rockingham,9376.0,2669.0,3094.0,628.0,383.0,677.0
 North Carolina,Rockwell,1932.0,438.0,765.0,266.0,18.0,124.0
 North Carolina,Rocky Mount,56642.0,17751.0,16394.0,5500.0,2070.0,3636.0
 North Carolina,Vann Crossroads,406.0,133.0,171.0,0.0,0.0,0.0
 North Carolina,Varnamtown,576.0,129.0,265.0,56.0,12.0,29.0
 North Carolina,Rose Hill,1844.0,466.0,678.0,124.0,52.0,167.0
 North Carolina,Waco,322.0,67.0,129.0,37.0,15.0,33.0
 North Carolina,Vass,637.0,139.0,231.0,57.0,14.0,56.0
 North Carolina,Washington,9777.0,2403.0,3078.0,1008.0,262.0,915.0
 North Carolina,Washington Park,563.0,95.0,275.0,65.0,6.0,26.0
 North Carolina,Watha,216.0,40.0,103.0,23.0,0.0,14.0
 North Carolina,Waves,65.0,0.0,65.0,0.0,0.0,0.0
 North Carolina,Waxhaw,11586.0,2028.0,5570.0,400.0,106.0,234.0
 North Carolina,Waynesville,9748.0,1995.0,3921.0,1184.0,310.0,1145.0
 North Carolina,Weaverville,3834.0,694.0,1816.0,415.0,65.0,326.0
 North Carolina,Warrenton,932.0,243.0,323.0,124.0,36.0,79.0
 North Carolina,Wanchese,1475.0,195.0,610.0,226.0,59.0,67.0
 North Carolina,Warsaw,3168.0,995.0,550.0,239.0,183.0,390.0
 North Carolina,Walnut Creek village,870.0,114.0,524.0,35.0,15.0,50.0
 North Carolina,Walnut Cove,1751.0,410.0,632.0,202.0,17.0,166.0
 North Carolina,Wallburg,3067.0,576.0,1637.0,214.0,61.0,133.0
 North Carolina,Wallace,3962.0,1355.0,1171.0,566.0,245.0,380.0
 North Carolina,Walkertown,4839.0,1057.0,1852.0,642.0,170.0,354.0
 North Carolina,Wakulla,200.0,0.0,120.0,0.0,0.0,0.0
 North Carolina,Wake Forest,34786.0,5823.0,15896.0,2258.0,547.0,1002.0
 North Carolina,Wagram,897.0,285.0,279.0,84.0,30.0,76.0
 North Carolina,Wadesboro,5664.0,1716.0,1580.0,455.0,217.0,481.0
 North Carolina,Wade,562.0,106.0,194.0,43.0,13.0,35.0
 North Carolina,Walstonburg,317.0,73.0,132.0,27.0,9.0,26.0
 North Dakota,New Town,2306.0,823.0,545.0,247.0,37.0,63.0
 North Dakota,Niagara,61.0,20.0,22.0,5.0,0.0,5.0
 North Dakota,Nome,62.0,9.0,36.0,1.0,0.0,0.0
 North Dakota,Noonan,188.0,54.0,56.0,17.0,0.0,7.0
 North Dakota,New Salem,831.0,108.0,420.0,66.0,0.0,110.0
 North Dakota,Lakota,588.0,84.0,274.0,102.0,0.0,43.0
 North Dakota,Northwood,740.0,150.0,304.0,74.0,14.0,84.0
 North Dakota,Oakes,1975.0,290.0,944.0,132.0,16.0,184.0
 North Dakota,New Rockford,1428.0,316.0,490.0,182.0,13.0,135.0
 North Dakota,Oberon,173.0,53.0,47.0,8.0,2.0,7.0
 North Dakota,Oriska,80.0,20.0,29.0,7.0,0.0,3.0
 North Dakota,Orrin,0.0,0.0,0.0,0.0,0.0,0.0
 North Dakota,Osnabrock,114.0,27.0,46.0,12.0,0.0,21.0
 North Dakota,North River,59.0,9.0,37.0,2.0,0.0,0.0
 North Dakota,New Leipzig,248.0,23.0,160.0,24.0,0.0,20.0
 North Dakota,Munich,249.0,36.0,132.0,7.0,0.0,11.0
 North Dakota,Newburg,134.0,6.0,74.0,8.0,0.0,5.0
 North Dakota,Jud,62.0,5.0,34.0,4.0,2.0,5.0
 North Dakota,Karlsruhe,84.0,17.0,43.0,3.0,2.0,4.0
 North Dakota,Kathryn,72.0,3.0,31.0,21.0,1.0,11.0
 North Dakota,LaMoure,931.0,154.0,451.0,54.0,8.0,61.0
 North Dakota,Landa,54.0,6.0,20.0,13.0,0.0,8.0
 North Dakota,Kenmare,975.0,173.0,455.0,69.0,4.0,95.0
 North Dakota,Kensal,201.0,53.0,83.0,20.0,1.0,12.0
 North Dakota,Kief,9.0,0.0,7.0,2.0,0.0,0.0
 North Dakota,Killdeer,851.0,178.0,303.0,130.0,2.0,54.0
 North Dakota,New England,579.0,139.0,257.0,64.0,15.0,51.0
 North Dakota,Kindred,709.0,92.0,332.0,66.0,14.0,12.0
 North Dakota,Kramer,40.0,1.0,25.0,4.0,4.0,0.0
 North Dakota,Kulm,333.0,32.0,146.0,18.0,1.0,65.0
 North Dakota,Mooreton,231.0,60.0,108.0,15.0,1.0,7.0
 North Dakota,Mott,760.0,104.0,330.0,70.0,2.0,101.0
 North Dakota,Mylo,10.0,1.0,8.0,0.0,0.0,1.0
 North Dakota,Napoleon,767.0,124.0,377.0,46.0,5.0,114.0
 North Dakota,Nash,6.0,6.0,0.0,0.0,0.0,0.0
 North Dakota,Neche,361.0,71.0,153.0,19.0,0.0,31.0
 North Dakota,Nekoma,34.0,5.0,26.0,0.0,0.0,0.0
 North Dakota,Knox,34.0,16.0,8.0,8.0,0.0,2.0
 North Dakota,Langdon,1833.0,298.0,909.0,127.0,0.0,188.0
 North Dakota,Mountain,85.0,15.0,36.0,3.0,0.0,25.0
 North Dakota,Lansford,358.0,87.0,137.0,22.0,1.0,1.0
 North Dakota,McVille,321.0,38.0,149.0,26.0,1.0,66.0
 North Dakota,McLeod,14.0,0.0,8.0,0.0,0.0,6.0
 North Dakota,McHenry,111.0,12.0,49.0,2.0,0.0,11.0
 North Dakota,McClusky,302.0,50.0,118.0,41.0,0.0,57.0
 North Dakota,Luverne,56.0,5.0,38.0,6.0,2.0,5.0
 North Dakota,Ludden,36.0,3.0,21.0,5.0,0.0,0.0
 North Dakota,Loraine,3.0,1.0,2.0,0.0,0.0,0.0
 North Dakota,Loma,10.0,5.0,3.0,1.0,0.0,1.0
 North Dakota,Wishek,947.0,140.0,450.0,80.0,0.0,153.0
 North Dakota,Wing,127.0,30.0,54.0,16.0,1.0,12.0
 North Dakota,Wimbledon,274.0,23.0,157.0,12.0,3.0,7.0
 North Dakota,Wilton,921.0,200.0,429.0,65.0,1.0,43.0
 North Dakota,Willow City,178.0,44.0,84.0,10.0,0.0,11.0
 North Dakota,Williston,22051.0,5443.0,9332.0,1563.0,309.0,760.0
 North Dakota,Wildrose,87.0,11.0,38.0,18.0,0.0,3.0
 North Dakota,White Shield,384.0,108.0,101.0,32.0,4.0,16.0
 North Dakota,White Earth,149.0,20.0,40.0,13.0,6.0,0.0
 North Dakota,Wheatland,57.0,0.0,38.0,7.0,0.0,12.0
 North Dakota,Westhope,450.0,101.0,234.0,29.0,0.0,42.0
 North Dakota,West Fargo,29892.0,6564.0,13058.0,2607.0,160.0,749.0
 North Dakota,Watford City,3728.0,756.0,1695.0,231.0,30.0,178.0
 North Dakota,Washburn,1421.0,266.0,723.0,108.0,7.0,54.0
 North Dakota,Warwick,44.0,14.0,17.0,3.0,2.0,2.0
 North Dakota,Walhalla,1084.0,243.0,456.0,81.0,0.0,93.0
 North Dakota,Wales,37.0,11.0,16.0,4.0,0.0,0.0
 North Dakota,Walcott,223.0,23.0,122.0,14.0,1.0,5.0
 North Dakota,Wahpeton,7835.0,2975.0,2873.0,583.0,49.0,266.0
 North Dakota,Maddock,372.0,57.0,156.0,47.0,10.0,23.0
 North Dakota,Makoti,165.0,38.0,62.0,16.0,1.0,4.0
 North Dakota,Mandan,19962.0,4319.0,8758.0,1899.0,143.0,1008.0
 North Dakota,Mandaree,806.0,230.0,100.0,82.0,16.0,35.0
 North Dakota,Erie,149.0,26.0,68.0,16.0,0.0,0.0
 North Dakota,Esmond,81.0,8.0,47.0,10.0,0.0,12.0
 North Dakota,Fairdale,32.0,7.0,17.0,1.0,0.0,3.0
 North Dakota,Fairmount,363.0,74.0,154.0,42.0,5.0,12.0
 North Dakota,Montpelier,98.0,23.0,40.0,15.0,0.0,5.0
 North Dakota,Monango,54.0,7.0,18.0,2.0,0.0,3.0
 North Dakota,Mohall,703.0,173.0,306.0,64.0,9.0,52.0
 North Dakota,Minto,573.0,56.0,305.0,55.0,3.0,24.0
 North Dakota,Minot AFB,5890.0,1425.0,2786.0,83.0,34.0,68.0
 North Dakota,Minot,46194.0,13248.0,17163.0,4037.0,555.0,2288.0
 North Dakota,Minnewaukan,226.0,63.0,91.0,20.0,4.0,8.0
 North Dakota,Milton,60.0,6.0,43.0,3.0,0.0,5.0
 North Dakota,Milnor,591.0,104.0,317.0,37.0,0.0,35.0
 North Dakota,Voltaire,45.0,16.0,20.0,3.0,0.0,0.0
