State,City,Population,None,High School,Associates,Bachelors,Graduate
 Florida,Bee Ridge,9836.0,469.0,2119.0,2057.0,1616.0,1402.0
 Florida,Bell,505.0,62.0,126.0,87.0,26.0,11.0
 Florida,Bellair-Meadowbrook Terrace,13987.0,810.0,2944.0,3852.0,1081.0,294.0
 Florida,Belleair,3941.0,116.0,349.0,867.0,934.0,640.0
 Florida,Belleair Beach,1685.0,82.0,254.0,333.0,472.0,271.0
 Florida,Wellington,60155.0,2106.0,7787.0,12395.0,10797.0,6448.0
 Florida,Pinellas Park,50433.0,5148.0,14359.0,11761.0,4146.0,2522.0
 Florida,Pine Manor,4451.0,949.0,876.0,327.0,95.0,10.0
 Florida,Pine Ridge CDP (Citrus County),10402.0,796.0,2818.0,3000.0,1348.0,587.0
 Florida,Lake Harbor,0.0,0.0,0.0,0.0,0.0,0.0
 Florida,Lake Hamilton,1080.0,96.0,467.0,140.0,46.0,18.0
 Florida,Lake Clarke Shores,3483.0,116.0,724.0,828.0,846.0,329.0
 Florida,Lake City,12082.0,1016.0,3054.0,2868.0,867.0,580.0
 Florida,Lake Butler,2224.0,182.0,615.0,292.0,77.0,65.0
 Florida,Lake Butler,16871.0,491.0,1053.0,2285.0,4543.0,2199.0
 Florida,Lake Hart,280.0,0.0,0.0,61.0,72.0,84.0
 Florida,Lake Buena Vista,7.0,0.0,4.0,1.0,0.0,2.0
 Florida,Lake Alfred,5213.0,219.0,1199.0,1232.0,394.0,246.0
 Florida,Laguna Beach,3665.0,415.0,1003.0,955.0,634.0,236.0
 Florida,Lady Lake,14312.0,1296.0,4250.0,3598.0,1518.0,1071.0
 Florida,La Crosse,261.0,24.0,71.0,84.0,16.0,4.0
 Florida,Lacoochee,1630.0,369.0,368.0,187.0,8.0,33.0
 Florida,LaBelle,4648.0,997.0,838.0,822.0,202.0,138.0
 Florida,Lake Belvedere Estates,3475.0,383.0,670.0,505.0,429.0,276.0
 Florida,Lake Helen,2643.0,304.0,725.0,705.0,261.0,83.0
 Florida,Lake Kathryn,920.0,173.0,390.0,76.0,0.0,0.0
 Florida,Lakeland,101302.0,8647.0,23315.0,19547.0,11037.0,6000.0
 Florida,Lakewood Park,11511.0,932.0,3590.0,3514.0,699.0,476.0
 Florida,Lake Wales,14929.0,2088.0,3129.0,2292.0,1271.0,641.0
 Florida,Lakeside,31223.0,1646.0,7293.0,7539.0,3412.0,1268.0
 Florida,Lake Sarasota,4759.0,231.0,912.0,1486.0,466.0,156.0
 Florida,Lake Placid,2541.0,736.0,452.0,225.0,136.0,113.0
 Florida,Lake Park,8376.0,1057.0,1717.0,1901.0,872.0,519.0
 Florida,Lake Panasoffkee,3311.0,504.0,947.0,882.0,172.0,38.0
 Florida,Lake Mystic,381.0,7.0,121.0,34.0,28.0,18.0
 Florida,Lake Mary Jane,1430.0,24.0,246.0,359.0,280.0,75.0
 Florida,Lake Mary,15038.0,751.0,1954.0,3613.0,3308.0,1608.0
 Florida,Lake Magdalene,28560.0,1984.0,5276.0,6006.0,4915.0,2764.0
 Florida,Lake Mack-Forest Hills,568.0,121.0,208.0,151.0,0.0,0.0
 Florida,Lake Lorraine,7152.0,299.0,1214.0,1551.0,1167.0,702.0
 Florida,Lake Lindsey,39.0,0.0,21.0,0.0,0.0,8.0
 Florida,Lakeland Highlands,11728.0,469.0,1967.0,2380.0,2204.0,1295.0
 Florida,Kissimmee,65422.0,7485.0,13996.0,14618.0,4539.0,1789.0
 Florida,Key West,25366.0,1880.0,5006.0,6013.0,3913.0,2396.0
 Florida,Key Vista,1559.0,31.0,387.0,470.0,227.0,48.0
 Florida,Keystone Heights,1652.0,68.0,220.0,445.0,171.0,95.0
 Florida,Wilton Manors,12133.0,849.0,2651.0,3122.0,2674.0,1393.0
 Florida,Wimauma,6405.0,1808.0,901.0,582.0,158.0,78.0
 Florida,Windermere,3106.0,9.0,195.0,499.0,662.0,702.0
 Florida,Windsor,157.0,0.0,0.0,80.0,44.0,13.0
 Florida,Winter Beach,2594.0,196.0,377.0,508.0,285.0,318.0
 Florida,Winter Garden,37955.0,2566.0,5686.0,7286.0,5471.0,3167.0
 Florida,Winter Haven,35835.0,3854.0,8783.0,8317.0,2972.0,1329.0
 Florida,Winter Park,29182.0,1047.0,2962.0,4670.0,6065.0,5309.0
 Florida,Winter Springs,33973.0,1269.0,6312.0,7728.0,5730.0,3213.0
 Florida,Wiscon,414.0,112.0,120.0,86.0,22.0,8.0
 Florida,Woodlawn Beach,2026.0,61.0,533.0,576.0,225.0,205.0
 Florida,Woodville,2695.0,234.0,781.0,422.0,173.0,114.0
 Florida,World Golf Village,13323.0,192.0,1817.0,2477.0,2807.0,1303.0
 Florida,Worthington Springs,616.0,84.0,141.0,75.0,2.0,5.0
 Florida,Wright,24862.0,2202.0,4798.0,5735.0,2295.0,1245.0
 Florida,Willow Oak,4948.0,575.0,1200.0,949.0,278.0,50.0
 Florida,Lake Worth,36403.0,7387.0,6535.0,6085.0,3626.0,1451.0
 Florida,Williston Highlands,2142.0,172.0,811.0,494.0,103.0,82.0
 Florida,Williamsburg,8148.0,600.0,1633.0,2264.0,1378.0,497.0
 Florida,Keystone,23271.0,479.0,2868.0,4623.0,5057.0,2746.0
 Florida,Key Largo,10496.0,1092.0,2127.0,2517.0,1599.0,1112.0
 Florida,Key Colony Beach,739.0,34.0,193.0,208.0,181.0,123.0
 Florida,Key Biscayne,12888.0,175.0,673.0,1568.0,3385.0,2841.0
 Florida,Kenwood Estates,1451.0,387.0,359.0,207.0,26.0,10.0
 Florida,Kensington Park,4185.0,435.0,1004.0,852.0,341.0,168.0
 Florida,Kenneth City,5013.0,500.0,1531.0,876.0,356.0,321.0
 Florida,Kendall West,39347.0,5452.0,7060.0,7360.0,5382.0,1817.0
 Florida,Kendall,76267.0,5462.0,10447.0,14389.0,14927.0,10415.0
 Florida,Kendale Lakes,59354.0,6837.0,13466.0,12427.0,7409.0,3183.0
 Florida,Kathleen,5895.0,750.0,1721.0,1119.0,223.0,51.0
 Florida,Jupiter Island,656.0,8.0,86.0,121.0,223.0,129.0
 Florida,Jupiter Inlet Colony,390.0,10.0,42.0,63.0,97.0,78.0
 Florida,Jupiter Farms,11514.0,463.0,2199.0,2954.0,1724.0,898.0
 Florida,Jupiter,59054.0,3488.0,9844.0,12561.0,12306.0,7018.0
 Florida,Williston,2730.0,327.0,612.0,595.0,134.0,96.0
 Florida,Wekiwa Springs,23500.0,670.0,2380.0,5399.0,5254.0,2805.0
 Florida,Lamont,191.0,0.0,0.0,107.0,0.0,10.0
 Florida,Lantana,10910.0,1365.0,2324.0,2095.0,998.0,490.0
 Florida,Port Richey,2699.0,294.0,780.0,672.0,303.0,144.0
 Florida,Port St. Joe,3413.0,187.0,934.0,922.0,281.0,84.0
 Florida,Port St. John,11335.0,461.0,2589.0,3354.0,1050.0,606.0
 Florida,Port St. Lucie,172054.0,15081.0,39384.0,39570.0,15995.0,7766.0
 Florida,Port Salerno,9999.0,798.0,2588.0,2628.0,1036.0,547.0
 Florida,Pretty Bayou,3432.0,260.0,711.0,856.0,409.0,240.0
 Florida,Port Orange,57858.0,4466.0,13522.0,14141.0,7179.0,3589.0
 Florida,Princeton,26992.0,3493.0,4672.0,4612.0,1912.0,961.0
 Florida,Punta Gorda,17288.0,629.0,3919.0,5176.0,3298.0,2303.0
 Florida,Punta Rassa,1767.0,31.0,262.0,416.0,466.0,502.0
 Florida,Quail Ridge,1263.0,81.0,167.0,324.0,227.0,97.0
 Florida,Quincy,7947.0,1314.0,1906.0,1282.0,580.0,316.0
 Florida,Raiford,121.0,11.0,49.0,26.0,1.0,0.0
 Florida,Raleigh,165.0,39.0,67.0,35.0,16.0,0.0
 Florida,Progress Village,7366.0,715.0,910.0,1732.0,1036.0,374.0
 Florida,Port LaBelle,4385.0,894.0,829.0,623.0,150.0,137.0
 Florida,Port Charlotte,56434.0,5615.0,15503.0,14452.0,4807.0,3073.0
 Florida,Ponce Inlet,3086.0,46.0,708.0,826.0,559.0,548.0
 Florida,Pine Ridge CDP (Collier County),1994.0,92.0,372.0,288.0,398.0,375.0
 Florida,Pinewood,16992.0,2953.0,4118.0,2645.0,646.0,317.0
 Florida,Pioneer,728.0,40.0,164.0,261.0,108.0,62.0
 Florida,Pittman,279.0,0.0,125.0,48.0,19.0,19.0
 Florida,Plantation,89904.0,4311.0,13414.0,20359.0,15715.0,10476.0
 Florida,Plantation,4933.0,175.0,1278.0,1239.0,1211.0,816.0
 Florida,Plantation Island,452.0,30.0,53.0,97.0,19.0,0.0
 Florida,Plantation Mobile Home Park,1123.0,365.0,119.0,102.0,69.0,10.0
 Florida,Plant City,36382.0,4448.0,8269.0,6397.0,2790.0,1556.0
 Florida,Poinciana,59927.0,5646.0,12965.0,11507.0,5282.0,2070.0
 Florida,Point Baker,3440.0,292.0,632.0,736.0,210.0,126.0
 Florida,Polk City,2413.0,371.0,571.0,392.0,139.0,44.0
 Florida,Pomona Park,732.0,104.0,180.0,140.0,35.0,12.0
 Florida,Pompano Beach,104741.0,13101.0,25311.0,20475.0,11592.0,5883.0
 Florida,Ponce de Leon,496.0,72.0,122.0,128.0,32.0,2.0
 Florida,Reddick,559.0,123.0,72.0,96.0,19.0,21.0
 Florida,Redington Beach,1565.0,70.0,282.0,416.0,407.0,167.0
 Florida,Redington Shores,2046.0,78.0,419.0,541.0,521.0,265.0
 Florida,Richmond Heights,9985.0,913.0,2775.0,2124.0,789.0,369.0
 Florida,St. Augustine,13676.0,1046.0,1748.0,3216.0,2167.0,1221.0
 Florida,St. Augustine Beach,6564.0,17.0,775.0,1384.0,1924.0,1166.0
 Florida,St. Augustine Shores,8024.0,280.0,1663.0,2533.0,1040.0,619.0
 Florida,St. Augustine South,5349.0,427.0,844.0,1437.0,996.0,261.0
 Florida,St. Cloud,41502.0,3586.0,9982.0,9649.0,3452.0,1580.0
 Florida,St. George Island,587.0,19.0,45.0,184.0,209.0,92.0
 Florida,Lazy Lake,33.0,2.0,8.0,10.0,7.0,6.0
 Florida,Layton,122.0,0.0,24.0,46.0,28.0,12.0
 Florida,Lawtey,1051.0,157.0,259.0,164.0,56.0,5.0
 Florida,Laurel Hill,609.0,74.0,128.0,159.0,33.0,14.0
 Florida,Laurel,9390.0,463.0,2384.0,2474.0,1207.0,1010.0
 Florida,Lauderhill,69979.0,7655.0,15897.0,13386.0,5869.0,2904.0
 Florida,Lauderdale Lakes,34103.0,5447.0,8169.0,5813.0,1607.0,1175.0
 Florida,Lauderdale-by-the-Sea,6313.0,326.0,1396.0,1483.0,1699.0,876.0
 Florida,Largo,79737.0,7337.0,21769.0,19585.0,8711.0,3508.0
 Florida,Safety Harbor,17142.0,927.0,3343.0,3982.0,3087.0,1909.0
 Florida,Land O' Lakes,33812.0,1826.0,5333.0,8512.0,5348.0,2722.0
 Florida,Ruskin,20643.0,2674.0,3980.0,4021.0,1476.0,689.0
 Florida,Royal Palm Beach,36175.0,2121.0,6840.0,7794.0,4668.0,2051.0
 Florida,Richmond West,35693.0,3284.0,7227.0,7167.0,4656.0,1565.0
 Florida,Ridgecrest,3237.0,333.0,783.0,690.0,168.0,26.0
 Florida,Ridge Manor,4593.0,422.0,1459.0,1209.0,310.0,118.0
 Florida,Ridge Wood Heights,4760.0,200.0,1164.0,1170.0,676.0,227.0
 Florida,Rio,1022.0,30.0,274.0,178.0,132.0,142.0
 Florida,Rio Pinar,5490.0,179.0,796.0,1183.0,1018.0,685.0
 Florida,River Park,5622.0,979.0,1242.0,1594.0,408.0,161.0
 Florida,River Ridge,4601.0,379.0,1147.0,1358.0,530.0,187.0
 Florida,Riverview,79886.0,4141.0,13708.0,18922.0,9943.0,4671.0
 Florida,Riviera Beach,33445.0,3906.0,7034.0,6450.0,3096.0,1740.0
 Florida,Rockledge,25798.0,1587.0,4186.0,7288.0,3416.0,2223.0
 Florida,Roeville,513.0,28.0,173.0,147.0,13.0,0.0
 Florida,Roosevelt Gardens,2760.0,478.0,543.0,556.0,117.0,47.0
 Florida,Roseland,1669.0,121.0,609.0,397.0,217.0,130.0
 Florida,Rotonda,8337.0,418.0,3118.0,2335.0,1232.0,384.0
 Florida,Royal Palm Estates,3014.0,510.0,885.0,355.0,193.0,5.0
 Florida,Weeki Wachee Gardens,1527.0,123.0,498.0,573.0,184.0,21.0
 Florida,Whiskey Creek,4973.0,162.0,697.0,1225.0,1107.0,746.0
 Florida,Wedgefield,7800.0,234.0,1737.0,1839.0,778.0,611.0
 Florida,Cape Coral,165843.0,11409.0,43634.0,38393.0,16620.0,8838.0
 Florida,Cape Canaveral,10031.0,576.0,2372.0,3278.0,1372.0,1083.0
 Florida,Canal Point,376.0,58.0,169.0,57.0,13.0,0.0
 Florida,Campbellton,169.0,34.0,46.0,47.0,11.0,2.0
 Florida,Campbell,2561.0,261.0,771.0,825.0,245.0,150.0
 Florida,Callaway,14760.0,1011.0,3499.0,3995.0,858.0,521.0
 Florida,Captiva,163.0,12.0,52.0,58.0,6.0,10.0
 Florida,Callahan,1291.0,152.0,323.0,217.0,67.0,48.0
 Florida,Butler Beach,5629.0,234.0,1110.0,1406.0,928.0,999.0
 Florida,Bushnell,2973.0,447.0,771.0,661.0,168.0,85.0
 Florida,Burnt Store Marina,1903.0,56.0,303.0,483.0,606.0,425.0
 Florida,Bunnell,2762.0,285.0,869.0,467.0,202.0,72.0
 Florida,Buenaventura Lakes,31348.0,4265.0,7256.0,6249.0,1744.0,622.0
 Florida,Buckingham,4316.0,290.0,1219.0,759.0,571.0,182.0
 Florida,Cabana Colony,2266.0,97.0,565.0,667.0,246.0,91.0
 Florida,Buckhead Ridge,1595.0,306.0,592.0,335.0,101.0,46.0
 Florida,Carrabelle,2770.0,640.0,902.0,414.0,162.0,37.0
 Florida,Caryville,300.0,76.0,56.0,27.0,10.0,0.0
 Florida,Fort Pierce North,7058.0,1212.0,1657.0,1230.0,344.0,202.0
 Florida,Fort Pierce South,4646.0,920.0,1526.0,675.0,288.0,66.0
 Florida,Fort Walton Beach,20767.0,1555.0,4104.0,5258.0,1957.0,1463.0
 Florida,Fort White,728.0,52.0,155.0,159.0,23.0,28.0
 Florida,Weeki Wachee,1.0,0.0,0.0,1.0,0.0,0.0
 Florida,Charlotte Park,2475.0,219.0,832.0,865.0,210.0,113.0
 Florida,Carrollwood,35027.0,1517.0,4943.0,8148.0,6538.0,3739.0
 Florida,Charlotte Harbor,4001.0,348.0,845.0,1180.0,549.0,213.0
 Florida,Century,1529.0,279.0,530.0,323.0,24.0,37.0
 Florida,Center Hill,1150.0,277.0,235.0,148.0,29.0,24.0
 Florida,Celebration,7816.0,18.0,802.0,1123.0,1843.0,1429.0
 Florida,Cedar Key,667.0,30.0,163.0,172.0,133.0,81.0
 Florida,Cedar Grove,3313.0,432.0,985.0,503.0,149.0,104.0
 Florida,Casselberry,26663.0,1589.0,5437.0,7488.0,3564.0,1398.0
 Florida,Charleston Park,146.0,41.0,9.0,61.0,0.0,0.0
 Florida,Brownsville,16410.0,3025.0,4214.0,2059.0,824.0,178.0
 Florida,Brownsdale,518.0,44.0,185.0,108.0,65.0,18.0
 Florida,Brooksville,7752.0,962.0,2015.0,1540.0,520.0,367.0
 Florida,Blountstown,2625.0,390.0,731.0,554.0,177.0,37.0
 Florida,Bloomingdale,22882.0,600.0,3781.0,5099.0,4091.0,2181.0
 Florida,Black Hammock,963.0,31.0,243.0,187.0,212.0,108.0
 Florida,Black Diamond,1114.0,26.0,163.0,260.0,333.0,82.0
 Florida,Bithlo,8559.0,850.0,1602.0,1530.0,921.0,577.0
 Florida,Biscayne Park,3193.0,274.0,411.0,695.0,555.0,288.0
 Florida,Boca Raton,89793.0,2614.0,11518.0,16901.0,20145.0,13921.0
 Florida,Big Pine Key,4716.0,236.0,1230.0,1289.0,794.0,337.0
 Florida,Beverly Hills,8593.0,929.0,2770.0,2261.0,449.0,104.0
 Florida,Beverly Beach,342.0,30.0,137.0,68.0,56.0,42.0
 Florida,Berrydale,406.0,52.0,119.0,45.0,27.0,29.0
 Florida,Bellview,22341.0,1433.0,4685.0,6334.0,2459.0,859.0
 Florida,Belleview,4612.0,758.0,1254.0,513.0,489.0,145.0
 Florida,Belle Isle,6403.0,206.0,1455.0,1409.0,1389.0,501.0
 Florida,Big Coppitt Key,2567.0,52.0,629.0,762.0,224.0,325.0
 Florida,Bokeelia,1339.0,71.0,460.0,324.0,219.0,125.0
 Florida,Bonifay,2756.0,370.0,686.0,460.0,143.0,156.0
 Florida,Bonita Springs,47915.0,5992.0,9461.0,10504.0,7286.0,4507.0
 Florida,Brookridge,4429.0,424.0,1582.0,1497.0,260.0,128.0
 Florida,Brooker,394.0,51.0,149.0,72.0,7.0,10.0
 Florida,Bronson,955.0,100.0,280.0,216.0,76.0,17.0
 Florida,Broadview Park,7593.0,1639.0,1586.0,1183.0,441.0,101.0
 Florida,Bristol,1107.0,220.0,285.0,143.0,56.0,49.0
 Florida,Briny Breezes,812.0,52.0,186.0,203.0,177.0,164.0
 Florida,Brent,21957.0,1907.0,4407.0,4368.0,1022.0,616.0
 Florida,Branford,867.0,153.0,241.0,185.0,22.0,15.0
 Florida,Brandon,108287.0,6152.0,20129.0,25853.0,14935.0,6704.0
 Florida,Bradley Junction,480.0,125.0,205.0,54.0,0.0,0.0
 Florida,Bradenton Beach,946.0,66.0,234.0,272.0,171.0,117.0
 Florida,Bradenton,51811.0,5520.0,12251.0,11122.0,4732.0,2922.0
 Florida,Boynton Beach,71530.0,6978.0,14580.0,16725.0,10085.0,4331.0
 Florida,Bowling Green,2916.0,658.0,786.0,164.0,67.0,39.0
 Florida,Boulevard Gardens,1870.0,535.0,524.0,302.0,165.0,0.0
 Florida,Fort Pierce,43267.0,6575.0,9186.0,7868.0,2436.0,1448.0
 Florida,Fort Myers Shores,5541.0,974.0,1417.0,1210.0,503.0,204.0
 Florida,Fort Myers Beach,6668.0,390.0,1624.0,1822.0,1358.0,1023.0
 Florida,Fort Myers,68472.0,9478.0,13841.0,12860.0,7411.0,4556.0
 Florida,Dundee,3908.0,495.0,1000.0,770.0,142.0,112.0
 Florida,Dunedin,35712.0,2559.0,8175.0,9134.0,5664.0,2786.0
 Florida,Dunnellon,1783.0,161.0,563.0,473.0,186.0,55.0
 Florida,Eagle Lake,2486.0,265.0,567.0,556.0,95.0,65.0
 Florida,East Bronson,2355.0,460.0,711.0,426.0,53.0,18.0
 Florida,East Lake,32054.0,1011.0,5153.0,6863.0,6975.0,3869.0
 Florida,Duck Key,665.0,37.0,91.0,265.0,139.0,45.0
 Florida,East Lake-Orient Park,25373.0,2828.0,5312.0,4810.0,1959.0,1239.0
 Florida,East Palatka,1852.0,212.0,562.0,411.0,140.0,64.0
 Florida,Eastpoint,2165.0,363.0,484.0,472.0,35.0,65.0
 Florida,East Williston,731.0,139.0,270.0,155.0,0.0,15.0
 Florida,Eatonville,2299.0,367.0,587.0,451.0,67.0,10.0
 Florida,Ebro,259.0,25.0,96.0,41.0,18.0,0.0
 Florida,Edgewater,21050.0,1596.0,6130.0,6010.0,1504.0,864.0
 Florida,East Milton,12490.0,2524.0,2991.0,2787.0,526.0,297.0
 Florida,Dover,3817.0,1225.0,675.0,227.0,81.0,43.0
 Florida,Doral,51382.0,1563.0,6152.0,6946.0,11256.0,6131.0
 Florida,Zolfo Springs,2003.0,470.0,375.0,95.0,20.0,9.0
 Florida,Dixonville,182.0,22.0,97.0,54.0,0.0,9.0
 Florida,Doctor Phillips,11501.0,500.0,1412.0,2273.0,2356.0,1834.0
 Florida,Highland Beach,3654.0,115.0,473.0,791.0,1226.0,707.0
 Florida,Hialeah Gardens,23092.0,3933.0,5957.0,3600.0,1971.0,837.0
 Florida,Hialeah,234714.0,50027.0,63413.0,34554.0,17196.0,5682.0
 Florida,Inglis,1370.0,176.0,502.0,305.0,112.0,36.0
 Florida,Yalaha,1117.0,52.0,183.0,451.0,177.0,146.0
 Florida,Yankeetown,514.0,45.0,153.0,118.0,78.0,40.0
 Florida,Yeehaw Junction,213.0,40.0,129.0,30.0,0.0,0.0
 Florida,Yulee,11672.0,1012.0,3432.0,2760.0,730.0,249.0
 Florida,Zellwood,3302.0,438.0,1009.0,888.0,358.0,45.0
 Florida,Zephyrhills,14275.0,1869.0,4480.0,3483.0,1111.0,427.0
 Florida,Zephyrhills North,2310.0,179.0,991.0,531.0,151.0,53.0
 Florida,Zephyrhills South,5359.0,705.0,2104.0,1361.0,213.0,49.0
 Florida,Zephyrhills West,5207.0,838.0,2075.0,1277.0,314.0,256.0
 Florida,Edgewood,2690.0,99.0,405.0,653.0,497.0,334.0
 Florida,Belle Glade,17950.0,3942.0,3373.0,2286.0,707.0,517.0
 Florida,Eglin AFB,2384.0,37.0,293.0,706.0,185.0,77.0
 Florida,Elfers,13982.0,1481.0,4396.0,3295.0,491.0,390.0
 Florida,Five Points,812.0,219.0,150.0,179.0,98.0,8.0
 Florida,Flagler Beach,4682.0,171.0,1203.0,1153.0,869.0,475.0
 Florida,Flagler Estates,3051.0,482.0,841.0,576.0,115.0,45.0
 Florida,Fleming Island,30350.0,447.0,3736.0,6528.0,5998.0,2719.0
 Florida,Floral City,4919.0,626.0,1634.0,1227.0,315.0,86.0
 Florida,Florida City,12024.0,2876.0,2007.0,1151.0,224.0,74.0
 Florida,Fish Hawk,16297.0,252.0,1294.0,2517.0,3326.0,2095.0
 Florida,Florida Ridge,19701.0,1611.0,4831.0,4770.0,1543.0,912.0
 Florida,Forest City,14924.0,854.0,3070.0,3360.0,1900.0,981.0
 Florida,Fort Denaud,1639.0,301.0,623.0,270.0,54.0,62.0
 Florida,Fort Green,161.0,3.0,55.0,37.0,27.0,0.0
 Florida,Fort Green Springs,325.0,9.0,104.0,55.0,0.0,16.0
 Florida,Fort Lauderdale,173570.0,18390.0,32288.0,34367.0,27971.0,17089.0
 Florida,Fort Meade,5824.0,779.0,1673.0,890.0,312.0,156.0
 Florida,Floridatown,326.0,9.0,75.0,59.0,47.0,14.0
 Florida,Fisher Island,232.0,42.0,41.0,0.0,0.0,0.0
 Florida,Fidelis,37.0,6.0,15.0,9.0,0.0,0.0
 Florida,Ferry Pass,32077.0,1325.0,4935.0,6977.0,3979.0,2045.0
 Florida,Ellenton,3009.0,161.0,908.0,788.0,457.0,191.0
 Florida,El Portal,2492.0,225.0,525.0,617.0,333.0,232.0
 Florida,Englewood,14515.0,1106.0,4790.0,3833.0,1899.0,1233.0
 Florida,Ensley,21981.0,1649.0,4857.0,5810.0,1954.0,610.0
 Florida,Estero,29588.0,1149.0,5653.0,6696.0,6483.0,4546.0
 Florida,Esto,375.0,51.0,100.0,82.0,10.0,3.0
 Florida,Eustis,19198.0,1813.0,5394.0,3658.0,1516.0,828.0
 Florida,Everglades,268.0,7.0,66.0,39.0,71.0,14.0
 Florida,Fairview Shores,10586.0,1146.0,1891.0,2289.0,1500.0,522.0
 Florida,Fanning Springs,1046.0,174.0,295.0,204.0,55.0,30.0
 Florida,Feather Sound,3370.0,109.0,237.0,634.0,1177.0,596.0
 Florida,Fellsmere,5390.0,1511.0,795.0,468.0,129.0,36.0
 Florida,Fernandina Beach,11990.0,641.0,2461.0,2809.0,2419.0,1254.0
 Florida,Ferndale,469.0,112.0,52.0,187.0,22.0,10.0
 Florida,Fern Park,8161.0,501.0,1744.0,2215.0,1203.0,555.0
 Florida,Egypt Lake-Leto,37408.0,5013.0,8996.0,7204.0,2832.0,1339.0
 Florida,Belleair Shore,62.0,1.0,4.0,17.0,21.0,14.0
 Florida,Interlachen,1430.0,192.0,414.0,282.0,58.0,25.0
 Florida,Wacissa,229.0,72.0,47.0,48.0,9.0,0.0
 Florida,Wahneta,5372.0,1440.0,1181.0,209.0,91.0,16.0
 Florida,Waldo,1004.0,132.0,315.0,187.0,42.0,13.0
 Florida,Wallace,1502.0,61.0,263.0,312.0,271.0,202.0
 Florida,Warrington,13053.0,1158.0,2809.0,3648.0,957.0,697.0
 Florida,Washington Park,1310.0,203.0,393.0,179.0,77.0,6.0
 Florida,Watergate,3245.0,379.0,649.0,811.0,199.0,73.0
 Florida,Warm Mineral Springs,4935.0,371.0,2002.0,1433.0,439.0,369.0
 Florida,Wauchula,4909.0,800.0,1447.0,746.0,316.0,120.0
 Florida,Waukeenah,148.0,10.0,40.0,46.0,0.0,0.0
 Florida,Wausau,486.0,44.0,152.0,100.0,6.0,3.0
 Florida,Waverly,828.0,165.0,196.0,168.0,0.0,0.0
 Florida,Webster,813.0,193.0,179.0,141.0,31.0,14.0
 Florida,Watertown,3318.0,333.0,1002.0,675.0,142.0,104.0
 Georgia,Tifton,16656.0,2201.0,3149.0,2661.0,943.0,754.0
 Georgia,The Rock,192.0,6.0,44.0,65.0,9.0,16.0
 Georgia,Thomaston,9032.0,1654.0,1895.0,1502.0,451.0,409.0
 Georgia,Thomasville,18612.0,2170.0,3881.0,3505.0,1452.0,1349.0
 Georgia,Thomson,6697.0,1169.0,1525.0,767.0,257.0,153.0
 Georgia,Thunderbolt,2594.0,207.0,578.0,611.0,364.0,208.0
 Georgia,Tiger,412.0,47.0,90.0,84.0,38.0,6.0
 Georgia,Metter,4145.0,921.0,902.0,555.0,220.0,127.0
 Georgia,Toccoa,8302.0,848.0,1746.0,1377.0,662.0,392.0
 Georgia,Toomsboro,345.0,89.0,123.0,51.0,8.0,4.0
 Georgia,Trenton,2123.0,290.0,543.0,469.0,102.0,41.0
 Georgia,Trion,2210.0,431.0,422.0,306.0,132.0,49.0
 Georgia,Tucker,27761.0,1465.0,3981.0,4862.0,5474.0,3891.0
 Georgia,Tennille,1499.0,196.0,377.0,211.0,81.0,52.0
 Georgia,Tignall,523.0,89.0,162.0,128.0,16.0,4.0
 Georgia,Temple,4248.0,747.0,1179.0,538.0,208.0,86.0
 Georgia,Talbotton,1147.0,224.0,409.0,136.0,12.0,25.0
 Georgia,Tate City,0.0,0.0,0.0,0.0,0.0,0.0
 Georgia,Sunset Village,803.0,140.0,152.0,126.0,74.0,52.0
 Georgia,Surrency,184.0,44.0,64.0,21.0,8.0,4.0
 Georgia,Suwanee,17291.0,712.0,2021.0,2671.0,3814.0,1868.0
 Georgia,Swainsboro,7456.0,1067.0,1621.0,1185.0,183.0,179.0
 Georgia,Sycamore,788.0,172.0,176.0,108.0,28.0,6.0
 Georgia,Sylvania,2550.0,329.0,631.0,469.0,142.0,67.0
 Georgia,Taylorsville,222.0,14.0,91.0,39.0,30.0,9.0
 Georgia,Sylvester,6146.0,976.0,1476.0,903.0,163.0,243.0
 Georgia,Riceboro,665.0,104.0,207.0,85.0,51.0,42.0
 Georgia,Talking Rock,89.0,14.0,25.0,13.0,7.0,1.0
 Georgia,Tallapoosa,3138.0,442.0,653.0,651.0,119.0,129.0
 Georgia,Tallulah Falls,90.0,7.0,22.0,28.0,4.0,2.0
 Georgia,Talmo,214.0,24.0,59.0,25.0,25.0,7.0
 Georgia,Tarrytown,64.0,6.0,27.0,6.0,5.0,7.0
 Georgia,Talahi Island,1237.0,70.0,201.0,518.0,177.0,88.0
 Georgia,Richland,1692.0,455.0,502.0,195.0,86.0,45.0
 Georgia,Roberta,843.0,151.0,173.0,146.0,31.0,34.0
 Georgia,Riddleville,58.0,16.0,12.0,8.0,5.0,0.0
 Georgia,Union City,20459.0,1726.0,4066.0,3783.0,1864.0,782.0
 Georgia,Unadilla,3699.0,997.0,1114.0,508.0,86.0,53.0
 Georgia,Ty Ty,985.0,134.0,220.0,157.0,39.0,8.0
 Georgia,Tyrone,7081.0,402.0,890.0,1436.0,1280.0,755.0
 Georgia,Tybee Island,3058.0,164.0,393.0,920.0,529.0,467.0
 Georgia,Twin City,2161.0,423.0,588.0,269.0,34.0,21.0
 Georgia,Turin,412.0,19.0,55.0,64.0,94.0,28.0
